31 45
4 4 4 4 4 4 4 4 4 4 1 1 1 1 1 1 1 1 1 1 1 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 1 1 0 0 0 0 0 0 0 0 0 1 1 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 1 1 1 1 0 1 1 0 0 0 0 0 1 1 0 1 1 1 1 4 4 4 4 4 4
4 4 4 4 4 4 1 0 0 0 1 0 0 0 1 1 1 0 0 0 1 0 0 0 1 4 4 4 4 4 4
4 4 4 4 4 4 1 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 4 4 4 4 4 4
4 4 4 1 1 1 1 1 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 1 4 4 4
4 4 4 1 0 0 0 0 0 1 1 1 1 0 0 0 0 0 1 1 1 1 0 0 0 0 0 1 4 4 4
4 4 4 1 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 4 4 4
4 4 4 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 4 4 4
4 4 4 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 4 4 4
4 4 4 4 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 4 4 4 4
4 4 4 4 4 1 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 4 4 4 4 4
4 4 4 4 4 4 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 4 4 4 4 4 4
4 4 4 4 4 4 4 4 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 1 1 0 0 0 0 0 0 0 0 0 1 1 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 1 1 1 1 0 1 1 1 0 0 0 1 1 1 0 1 1 1 1 4 4 4 4 4 4
4 4 4 4 4 4 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 4 4 4 4 4 4
4 4 4 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 1 4 4 4
4 1 1 1 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 1 0 0 0 1 1 1 4
1 1 0 0 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 0 0 1 1
1 0 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 0 1
1 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1
1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1
1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1
4 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 4
4 4 1 1 0 0 0 0 0 1 0 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0 1 1 4 4
4 4 4 1 1 1 0 0 0 0 1 0 1 1 1 1 1 1 1 0 1 0 0 0 0 1 1 1 4 4 4
4 4 4 4 4 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 4 4 4 4 4
4 4 4 4 4 4 4 1 1 0 0 0 0 1 1 1 1 1 0 0 0 0 1 1 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 4 4 4 4 4 4 4
