40 40
6 6 6 1 1 6 6 6 1 0 0 0 0 0 1 0 0 0 0 0 1 1 6 6 6 6 6 1 1 1 0 6 6 6 1 1 1 6 6 6 
6 6 6 1 6 6 6 6 1 0 0 0 0 0 1 1 0 0 0 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 6 6 6 
6 6 0 1 6 6 6 1 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 6 
6 6 1 1 6 6 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 1 6 
6 1 1 6 6 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 1 1 1 0 0 1 1 0 0 0 0 1 6 
1 1 0 6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 6 6 6 6 1 1 0 1 1 6 0 0 6 6 1 1 0 0 0 1 1 
1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 6 6 6 6 6 6 1 1 1 6 6 6 6 6 6 6 1 0 0 0 0 1 
0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 6 6 6 6 6 6 0 0 0 6 6 6 6 6 6 6 1 1 0 0 0 1 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 6 6 6 0 0 0 0 0 0 0 0 0 0 6 6 6 0 0 1 1 1 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 6 0 0 1 1 1 0 0 0 0 0 0 0 6 6 0 0 1 6 6 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1 1 0 1 6 6 
0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 1 6 6 
0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 1 1 0 0 1 1 6 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 0 0 1 6 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 
1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 1 1 1 0 0 0 1 1 1 1 0 0 0 1 0 0 0 1 
1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 1 1 0 0 1 1 1 1 1 1 0 0 1 1 0 0 1 
1 1 1 0 1 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 1 0 0 1 
6 0 1 0 1 1 0 0 0 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 0 0 6 1 1 0 0 
6 6 1 1 0 1 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 0 0 6 0 1 0 6 
6 6 0 1 0 1 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 6 0 1 0 6 
6 6 0 1 0 1 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 6 6 1 0 6 
6 6 0 1 0 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 6 6 1 1 6 
6 6 1 1 0 0 1 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 6 0 1 6 
6 6 1 0 0 0 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 0 0 0 6 0 6 0 1 6 
6 6 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 0 0 0 0 6 1 1 1 1 0 
6 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1 
6 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 6 
6 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 6 6 6 
6 0 1 0 0 0 0 0 1 1 1 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 6 6 6 
6 6 1 1 1 1 6 0 0 0 1 1 1 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 6 
6 6 6 0 0 1 6 6 0 0 0 0 1 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 
6 6 6 0 0 1 6 6 6 0 0 0 1 6 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 
6 6 6 0 0 1 1 6 6 6 0 0 1 6 6 6 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 1 1 1 0 0 1 
6 6 0 0 0 0 1 1 6 6 6 0 1 1 6 6 6 0 6 0 1 1 1 1 1 0 1 1 1 0 0 0 0 0 0 0 1 1 1 0 
6 6 6 6 0 0 6 1 1 1 6 0 0 1 1 6 6 0 6 1 1 1 1 1 1 1 6 6 1 1 0 0 0 0 0 0 0 0 1 0 
6 6 6 6 6 6 6 0 0 1 6 0 6 0 1 1 0 0 1 1 1 1 6 6 6 1 6 6 6 1 0 0 0 0 0 0 0 0 1 1 
6 6 6 6 6 6 6 6 6 1 1 0 6 0 0 0 0 0 1 1 1 6 6 6 6 1 1 6 6 1 1 1 1 0 0 0 0 0 0 0 
0 6 6 6 6 6 6 6 6 6 1 1 1 1 1 1 1 1 1 6 6 6 6 6 6 6 1 1 6 6 6 6 1 0 0 0 0 0 0 0 
0 0 0 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 1 1 6 6 6 1 1 0 0 0 0 0 0 
0


7
4 7 1 903
20 19 2 904
30 20 1 114
12 27 2 803
31 29 1 810
28 34 3 113
18 37 2 312
